file,class,vertices,triangles,edge_var,minx,miny,minz,maxx,maxy,maxz
./ShapeDatabase_INFOMR-master\AircraftBuoyant\m1337.obj,AircraftBuoyant,201,340,0.0018977019426394553,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.8892340064048767,0.9750000238418579,0.8892340064048767
./ShapeDatabase_INFOMR-master\AircraftBuoyant\m1338.obj,AircraftBuoyant,8761,16960,0.0001932377679651023,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.9330580234527588,0.9750000238418579,0.9379010200500488
./ShapeDatabase_INFOMR-master\AircraftBuoyant\m1339.obj,AircraftBuoyant,1878,6173,0.00045233062852905007,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.6070719957351685,0.9750000238418579,0.6268119812011719
./ShapeDatabase_INFOMR-master\AircraftBuoyant\m1340.obj,AircraftBuoyant,778,1457,0.0005573961939330327,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.367686003446579,0.9750000238418579,0.36768901348114014
./ShapeDatabase_INFOMR-master\AircraftBuoyant\m1341.obj,AircraftBuoyant,425,824,0.0011816598001736997,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.3795750141143799,0.9750000238418579,0.3795750141143799
./ShapeDatabase_INFOMR-master\AircraftBuoyant\m1342.obj,AircraftBuoyant,1252,2305,0.002759859233324044,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.6115869879722595,0.9750000238418579,0.6093599796295166
./ShapeDatabase_INFOMR-master\AircraftBuoyant\m1343.obj,AircraftBuoyant,178,344,0.007836283315586282,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.7109209895133972,0.9750000238418579,0.7109209895133972
./ShapeDatabase_INFOMR-master\AircraftBuoyant\m1344.obj,AircraftBuoyant,1093,1930,0.004074984137049859,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.6740990281105042,0.9750000238418579,0.6740999817848206
./ShapeDatabase_INFOMR-master\AircraftBuoyant\m1345.obj,AircraftBuoyant,3174,6000,0.0008206710818686361,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.6012769937515259,0.9750000238418579,0.6012769937515259
./ShapeDatabase_INFOMR-master\AircraftBuoyant\m1346.obj,AircraftBuoyant,742,1375,0.0005866838197273748,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.32207900285720825,0.3547250032424927,0.9750000238418579
./ShapeDatabase_INFOMR-master\AircraftBuoyant\m1347.obj,AircraftBuoyant,3055,6274,0.00036178699247414503,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.31208598613739014,0.4198809862136841,0.9750000238418579
./ShapeDatabase_INFOMR-master\AircraftBuoyant\m1348.obj,AircraftBuoyant,795,1382,0.0005889961803509571,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.3216930031776428,0.3549579977989197,0.9750000238418579
./ShapeDatabase_INFOMR-master\AircraftBuoyant\m1349.obj,AircraftBuoyant,432,640,0.003613150590803103,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.9750000238418579,0.3852030038833618,0.2736479938030243
./ShapeDatabase_INFOMR-master\AircraftBuoyant\m1350.obj,AircraftBuoyant,1097,1976,0.0013763577235422235,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.9750000238418579,0.2913169860839844,0.3050220012664795
./ShapeDatabase_INFOMR-master\AircraftBuoyant\m1351.obj,AircraftBuoyant,12987,24466,0.000359516319841989,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.20829999446868896,0.21924300491809845,0.9750000238418579
./ShapeDatabase_INFOMR-master\AircraftBuoyant\m1352.obj,AircraftBuoyant,3298,6348,0.0004752264604581206,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.9750000238418579,0.37664198875427246,0.3326210081577301
./ShapeDatabase_INFOMR-master\Apartment\D00045.obj,Apartment,14865,21021,0.0008732853659562754,-0.6131860017776489,-0.7009149789810181,-0.5320169925689697,0.829026997089386,0.7704150080680847,0.35425299406051636
./ShapeDatabase_INFOMR-master\Apartment\D00086.obj,Apartment,20462,42064,0.004129596552705283,-0.9208829998970032,-0.3434869945049286,-0.4154689908027649,0.8631619811058044,1.3248200416564941,0.2938790023326874
./ShapeDatabase_INFOMR-master\Apartment\D00156.obj,Apartment,11745,19380,0.013528884765654578,-0.8194800019264221,-0.7420709729194641,-0.6671379804611206,0.881168007850647,0.8428320288658142,0.5667330026626587
./ShapeDatabase_INFOMR-master\Apartment\D00310.obj,Apartment,5934,9480,0.0126293068149738,-0.7446560263633728,-0.38931599259376526,-0.36877501010894775,1.032979965209961,0.49435698986053467,0.3394339978694916
./ShapeDatabase_INFOMR-master\Apartment\D00348.obj,Apartment,2006,3008,0.013490712163211453,-0.9417099952697754,-0.4094899892807007,-0.8130249977111816,0.725458025932312,0.566411018371582,0.20519199967384338
./ShapeDatabase_INFOMR-master\Apartment\D00366.obj,Apartment,1294,2540,0.01365508339233345,-0.8954669833183289,-0.8567150235176086,-0.6639170050621033,0.7456439733505249,0.5910400152206421,0.5294020175933838
./ShapeDatabase_INFOMR-master\Apartment\D00478.obj,Apartment,15670,25206,0.011292044907526827,-0.7806230187416077,-0.7604140043258667,-0.47804298996925354,0.9104920029640198,0.4047189950942993,0.4513620138168335
./ShapeDatabase_INFOMR-master\Apartment\D00496.obj,Apartment,1598,2579,0.028703281702588814,-0.6434190273284912,-0.7046589851379395,-0.3411880135536194,1.1535300016403198,0.878216028213501,0.2596080005168915
./ShapeDatabase_INFOMR-master\Apartment\D00626.obj,Apartment,30598,64688,0.007678275462563624,-0.8859339952468872,-0.597769021987915,-0.5123729705810547,0.9069870114326477,0.33114001154899597,0.382066011428833
./ShapeDatabase_INFOMR-master\Apartment\D00639.obj,Apartment,4282,7980,0.004715401835015597,-0.542818009853363,-0.5442590117454529,-0.6878790259361267,1.1410800218582153,0.5000590085983276,0.4491159915924072
./ShapeDatabase_INFOMR-master\Apartment\D00651.obj,Apartment,11752,19380,0.01352888340456161,-0.9488580226898193,-0.9509310126304626,-0.5566340088844299,0.9165589809417725,0.904250979423523,0.6618180274963379
./ShapeDatabase_INFOMR-master\Apartment\D00780.obj,Apartment,8240,13684,0.020272127157142918,-0.9777309894561768,-0.6182360053062439,-0.18908299505710602,0.7891989946365356,0.4496389925479889,0.333950012922287
./ShapeDatabase_INFOMR-master\Apartment\D00792.obj,Apartment,795,1158,0.034518568108338275,-0.7951629757881165,-0.965408980846405,-0.6692960262298584,1.1035399436950684,0.963375985622406,0.859246015548706
./ShapeDatabase_INFOMR-master\Apartment\D00859.obj,Apartment,1327,2163,0.023615190807045272,-0.824176013469696,-0.6924729943275452,-0.331279993057251,1.0737899541854858,0.6110249757766724,0.2118459939956665
